Measurement_ID,Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Distance To GCS (m),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
1,1.0,-1.8,154,-26,0,0.0,-71.76750892,764.7,764.3,-1.72,-1.7,-1.7,4632.4,0:04:34,4105.7,2,98.0,270.0,,0,2:01:43,15:09:38,4/1/2022,32.2314852,-110.9020734,12SWA 09226 66098,1.1,1.6,279.1,3,7,14.5,4109.8,0.7,0.0,0.0,0.0,0.0,0.0,105.46,0.0,0.0,0.0,1
1,-1.6,3.1,158,-22,4,1.0,-74.1772273,764.6,764.3,-1.73,-1.73,-1.976,4634.5,0:04:35,4105.8,2,98.0,270.0,,30,2:01:43,15:09:39,4/1/2022,32.2314871,-110.9020764,12SWA 09226 66098,1.1,1.6,279.1,3,7,14.5,4109.8,0.7,-0.8,0.8,0.3,0.3,0.0,105.46,1.0,0.8,1.3,1
1,-2.0,2.8,238,58,80,1.1,-71.95590315,764.6,764.2,-1.8,-1.8,-1.719,4634.5,0:04:36,4105.3,2,98.0,270.0,,25,2:01:43,15:09:40,4/1/2022,32.2314871,-110.9020764,12SWA 09226 66098,1.1,1.6,279.1,3,7,14.5,4109.3,0.8,-0.3,0.3,-1.1,1.1,0.0,105.46,2.3,1.4,3.3,1
1,-2.8,1.9,244,64,6,0.9,-68.8431837,764.6,764.3,-1.76,-1.75,-1.447,4634.5,0:04:37,4105.2,2,98.0,270.0,,29,2:01:43,15:09:41,4/1/2022,32.2314946,-110.9020879,12SWA 09225 66099,1.1,1.6,279.1,3,7,14.9,4109.2,0.8,-0.3,0.3,-0.9,0.9,0.0,105.46,1.8,1.2,2.5,1
1,-2.1,4.5,247,67,3,0.8,-66.87001451,764.6,764.3,-1.74,-1.75,-1.311,4634.5,0:04:38,4104.9,2,98.0,270.0,,35,2:01:43,15:09:42,4/1/2022,32.2314975,-110.9020891,12SWA 09224 66100,1.1,1.6,279.1,3,7,15.0,4109.0,0.7,-0.2,0.2,-0.8,0.8,0.0,105.42,2.7,1.4,5.1,1
1,-3.9,4.6,251,71,4,0.8,-63.79859839,764.7,764.3,-1.69,-1.69,-1.138,4634.5,0:04:39,4104.8,2,98.0,270.0,,37,2:01:43,15:09:43,4/1/2022,32.2314975,-110.9020891,12SWA 09224 66100,1.1,1.6,279.1,3,7,15.1,4108.8,0.7,-0.3,0.3,-0.7,0.7,-0.1,105.44,3.5,3.1,6.3,1
1,-7.9,4.6,254,74,3,0.7,-61.1610989,764.7,764.4,-1.64,-1.65,-1.017,4634.5,0:04:40,4104.2,2,98.0,270.0,,44,2:01:43,15:09:44,4/1/2022,32.2315023,-110.9020942,12SWA 09224 66100,1.1,1.6,279.1,3,7,15.2,4108.3,0.6,-0.2,0.2,-0.7,0.7,0.0,105.44,2.5,3.2,3.9,1
1,-3.5,4.3,261,81,7,0.7,-49.29738666,764.8,764.4,-1.63,-1.62,-0.651,4636.6,0:04:41,4103.9,2,98.0,270.0,,54,2:01:43,15:09:45,4/1/2022,32.231505,-110.9020961,12SWA 09224 66100,1.1,1.6,323.8,3,7,15.2,4108.0,0.6,-0.5,0.5,-0.6,0.6,-0.1,105.44,3.7,4.3,7.0,1
1,-4.7,3.3,263,83,2,0.7,-39.88598617,764.7,764.4,-1.64,-1.64,-0.468,4636.6,0:04:42,4103.5,2,98.0,270.0,,60,2:01:43,15:09:46,4/1/2022,32.2315034,-110.9020955,12SWA 09224 66100,1.1,1.6,323.8,3,7,15.6,4107.5,0.6,-0.1,0.1,-0.6,0.6,0.0,105.4,4.1,4.8,7.0,1
1,-2.1,4.1,260,80,-3,0.3,-31.41300853,764.8,764.5,-1.57,-1.57,-0.342,4636.6,0:04:43,4103.4,2,98.0,270.0,,60,2:01:43,15:09:47,4/1/2022,32.231496,-110.9020987,12SWA 09223 66099,1.1,1.6,323.8,3,7,15.7,4107.4,0.6,0.3,0.3,-0.2,0.2,-0.1,105.33,6.5,6.2,8.8,1
1,5.5,3.4,245,65,-15,0.5,-13.0693179,765.0,764.6,-1.37,-1.37,-0.13,4636.6,0:04:44,4103.2,2,98.0,270.0,,60,2:01:43,15:09:48,4/1/2022,32.2314923,-110.9021004,12SWA 09223 66099,1.1,1.6,323.8,3,7,15.8,4107.3,0.5,-0.2,0.2,0.0,0.0,-0.2,105.31,4.8,4.2,7.9,1
1,5.1,6.3,228,48,-17,1.7,2.964454774,765.2,764.9,-1.15,-1.3,0.029,4636.6,0:04:45,4103.7,2,98.0,270.0,,60,2:01:43,15:09:49,4/1/2022,32.2314868,-110.9020988,12SWA 09223 66098,1.1,1.6,317.4,3,7,15.8,4107.8,0.1,-1.2,1.2,1.0,1.0,-0.3,105.28,4.6,4.9,5.6,1
1,-4.6,3.7,308,128,80,4.2,-30.88846646,765.3,765.0,-1.05,-1.08,-0.335,4636.6,0:04:46,4104.1,2,98.0,270.0,,60,2:01:43,15:09:50,4/1/2022,32.2314752,-110.902094,12SWA 09224 66097,1.1,1.6,317.4,3,7,15.6,4108.1,0.1,2.2,2.2,0.7,0.7,-0.2,105.21,4.1,4.3,4.7,1
1,10.0,4.5,267,87,-41,2.0,53.25252905,765.5,765.1,-0.9,-0.93,0.75,4636.6,0:04:47,4103.9,2,98.0,270.0,,60,2:01:43,15:09:51,4/1/2022,32.2314679,-110.9020956,12SWA 09224 66096,1.1,1.6,317.4,3,7,16.1,4108.0,-0.1,1.8,1.8,-0.1,0.1,-0.1,105.15,3.7,4.3,6.4,1
1,2.3,1.7,271,91,4,3.0,53.25252905,765.6,765.2,-0.76,-0.93,0.75,4636.6,0:04:48,4104.2,2,98.0,270.0,,0,2:01:43,15:09:52,4/1/2022,32.2314644,-110.9020993,12SWA 09223 66096,1.1,1.6,317.4,3,7,15.1,4108.3,-0.2,0.9,0.9,2.2,2.2,-0.1,105.04,9.6,8.8,8.0,1
1,-0.7,1.4,273,93,2,2.5,53.25252905,765.7,765.4,-0.65,-0.93,0.75,4636.6,0:04:49,4105.7,2,98.0,270.0,,0,2:01:43,15:09:53,4/1/2022,32.2314564,-110.9020999,12SWA 09223 66095,1.1,1.6,226.4,3,7,14.7,4109.7,-0.3,0.8,0.8,2.5,2.5,-0.1,104.99,0.3,0.1,0.1,1
1,-0.8,0.5,273,93,0,0.9,-61.25602975,765.8,765.5,-0.51,-0.56,-1.021,4636.6,0:04:50,4104.6,2,98.0,270.0,,13,2:01:43,15:09:54,4/1/2022,32.2314537,-110.9021057,12SWA 09223 66095,1.1,1.6,226.4,3,7,14.0,4108.6,-0.5,0.5,0.5,0.9,0.9,-0.1,104.9,0.0,0.0,0.0,1
1,1.8,2.2,280,100,7,1.4,-72.08265011,765.8,765.5,-0.57,-0.5,-1.732,4638.7,0:04:51,4103.1,2,98.0,270.0,,30,2:01:43,15:09:55,4/1/2022,32.2314499,-110.9021091,12SWA 09223 66094,1.1,1.6,226.4,3,7,13.4,4107.7,-0.5,0.3,0.3,-0.8,0.8,-0.1,104.85,0.6,0.7,1.2,1
1,-1.1,3.2,309,129,29,1.2,-74.89685914,765.7,765.4,-0.67,-0.59,-2.075,4638.7,0:04:52,4103.3,2,98.0,270.0,,29,2:01:43,15:09:56,4/1/2022,32.2314436,-110.9021094,12SWA 09222 66094,1.1,1.6,176.7,3,7,12.8,4107.4,-0.4,0.5,0.5,-1.1,1.1,0.0,104.79,1.2,1.0,2.4,1
1,-4.0,1.8,327,147,18,1.2,-79.17976312,765.6,765.3,-0.72,-0.72,-2.93,4638.7,0:04:53,4103.4,2,98.0,270.0,,27,2:01:43,15:09:57,4/1/2022,32.2314395,-110.9021111,12SWA 09222 66093,1.1,1.6,176.7,3,7,12.5,4107.4,-0.3,0.7,0.7,-1.0,1.0,0.0,104.77,1.7,1.0,1.9,1
1,-2.1,3.0,341,161,14,1.0,-80.12216371,765.6,765.2,-0.8,-0.75,-3.216,4638.7,0:04:54,4103.4,2,98.0,270.0,,31,2:01:43,15:09:58,4/1/2022,32.2314315,-110.9021131,12SWA 09222 66092,1.1,1.6,176.7,3,7,12.0,4107.4,-0.2,0.6,0.6,-0.9,0.9,0.0,104.74,1.7,1.3,2.0,1
1,-1.8,4.2,349,169,8,1.0,-81.67077282,765.6,765.3,-0.77,-0.78,-3.825,4638.7,0:04:56,4103.3,2,98.0,270.0,,37,2:01:43,15:09:59,4/1/2022,32.2314264,-110.902116,12SWA 09222 66092,1.1,1.6,176.7,3,7,11.6,4107.4,-0.2,0.6,0.6,-0.7,0.7,0.0,104.72,1.7,1.2,3.1,1
1,0.9,3.1,353,173,4,1.2,-82.1140797,765.7,765.4,-0.67,-0.7,-4.043,4640.7,0:04:57,4102.8,2,98.0,270.0,,41,2:01:43,15:10:00,4/1/2022,32.2314266,-110.9021187,12SWA 09222 66092,1.1,1.6,252.0,3,7,11.2,4106.8,-0.3,0.7,0.7,-0.8,0.8,-0.1,104.72,2.5,2.6,3.4,1
1,3.8,5.0,2,-178,-351,0.8,-82.79379664,765.6,765.3,-0.72,-0.71,-4.429,4640.7,0:04:58,4102.4,2,98.0,270.0,,53,2:01:43,15:10:01,4/1/2022,32.2314204,-110.9021245,12SWA 09221 66091,1.1,1.6,199.4,3,7,10.7,4106.5,-0.3,0.6,0.6,-0.8,0.8,0.0,104.68,2.5,2.9,4.3,1
1,-0.6,4.6,1,-179,-1,1.1,-83.29853345,765.6,765.3,-0.74,-0.75,-4.766,4640.7,0:04:59,4101.7,2,98.0,270.0,,60,2:01:43,15:10:02,4/1/2022,32.2314175,-110.9021311,12SWA 09220 66091,1.1,1.6,199.4,3,7,10.6,4106.0,-0.3,0.6,0.6,-0.2,0.2,0.1,104.65,2.7,4.4,5.8,1
1,-0.7,3.2,18,-162,17,0.3,-83.5763789,765.7,765.4,-0.6,-0.65,-4.974,4642.8,0:05:00,4101.4,2,98.0,270.0,,60,2:01:43,15:10:03,4/1/2022,32.2314127,-110.9021371,12SWA 09220 66090,1.1,1.6,199.4,3,7,10.2,4105.4,-0.4,0.5,0.5,-0.7,0.7,0.0,104.59,2.1,3.9,4.0,1
1,-4.4,3.6,24,-156,6,0.3,-84.39968645,765.8,765.4,-0.63,-0.62,-5.711,4642.8,0:05:01,4101.3,2,98.0,270.0,,60,2:01:43,15:10:04,4/1/2022,32.2314052,-110.9021432,12SWA 09219 66089,1.1,1.6,199.4,3,7,9.7,4105.3,-0.4,0.2,0.2,-0.1,0.1,-0.1,104.52,3.0,4.5,5.3,1
1,1.0,3.2,23,-157,-1,1.0,-84.39968645,765.7,765.4,-0.65,-0.62,-5.711,4642.8,0:05:02,4100.7,2,98.0,270.0,,0,2:01:43,15:10:05,4/1/2022,32.2314052,-110.9021432,12SWA 09219 66089,1.1,1.6,199.4,3,7,8.7,4104.8,-0.4,-0.8,0.8,-0.2,0.2,-0.1,104.47,5.5,3.6,6.0,1
1,2.8,1.2,33,-147,10,2.9,-84.39968645,765.6,765.3,-0.75,-0.62,-5.711,4645.1,0:05:03,4099.9,2,98.0,270.0,,0,2:01:43,15:10:06,4/1/2022,32.2313964,-110.9021621,12SWA 09218 66088,1.1,1.6,199.4,3,7,6.9,4104.0,-0.3,-2.7,2.7,-0.7,0.7,0.0,104.43,1.9,1.8,2.2,1
1,-0.1,1.7,74,-106,41,4.3,-84.39968645,765.6,765.2,-0.87,-0.62,-5.711,4647.1,0:05:04,4099.2,2,98.0,270.0,,0,2:01:43,15:10:07,4/1/2022,32.2313957,-110.9021665,12SWA 09217 66088,1.1,1.6,199.4,3,7,5.8,4103.3,-0.2,-3.5,3.5,-1.1,1.1,0.0,104.38,1.4,0.9,2.2,1
1,0.4,0.1,86,-94,12,2.9,-84.39968645,765.6,765.2,-0.81,-0.62,-5.711,4647.1,0:05:05,4098.0,2,98.0,270.0,,21,2:01:43,15:10:08,4/1/2022,32.2313942,-110.9021762,12SWA 09216 66088,1.1,1.6,199.4,3,7,5.4,4102.2,-0.2,-2.9,2.9,-1.8,1.8,0.0,104.32,0.2,0.1,0.1,1
1,-4.5,1.6,99,-81,13,1.3,77.62812104,765.6,765.3,-0.71,-0.76,2.553,4647.1,0:05:06,4098.2,2,98.0,270.0,,45,2:01:43,15:10:09,4/1/2022,32.2313928,-110.902183,12SWA 09216 66088,1.1,1.6,199.4,3,7,6.3,4102.1,-0.2,-1.7,1.7,-1.2,1.2,-0.1,104.27,0.0,0.0,0.0,1
1,-9.1,2.7,147,-33,48,1.6,79.30452584,765.7,765.4,-0.67,-0.68,2.965,4647.1,0:05:07,4098.4,2,98.0,270.0,,26,2:01:43,15:10:10,4/1/2022,32.2313909,-110.9021896,12SWA 09215 66088,1.1,1.6,199.4,3,7,6.7,4102.4,-0.3,-1.6,1.6,0.3,0.3,-0.1,104.23,2.8,1.8,6.2,1
1,-3.5,5.0,188,8,41,1.0,74.82708465,765.7,765.4,-0.64,-0.65,2.065,4649.3,0:05:08,4097.0,2,98.0,270.0,,33,2:01:43,15:10:11,4/1/2022,32.2313891,-110.9021945,12SWA 09214 66088,1.1,1.6,199.4,3,7,5.9,4101.1,-0.4,-0.9,0.9,-0.6,0.6,-0.1,104.2,2.5,1.9,4.7,1
1,-2.3,7.3,191,11,3,0.5,73.47083033,765.7,765.4,-0.64,-0.64,1.887,4649.3,0:05:09,4096.7,2,98.0,270.0,,45,2:01:43,15:10:12,4/1/2022,32.2313883,-110.9021988,12SWA 09214 66088,1.1,1.6,199.4,3,7,5.8,4100.8,-0.4,-0.6,0.6,-0.3,0.3,-0.1,104.14,2.9,1.9,4.1,1
1,-4.5,7.3,197,17,6,0.4,71.99508648,765.7,765.4,-0.65,-0.65,1.723,4649.3,0:05:10,4096.5,2,98.0,270.0,,54,2:01:43,15:10:13,4/1/2022,32.2313878,-110.9022039,12SWA 09214 66087,1.1,1.6,199.4,3,7,5.6,4100.4,-0.4,-0.4,0.4,-0.1,0.1,-0.1,104.14,3.7,3.2,4.5,1
1,1.9,8.9,195,15,-2,0.4,69.67686317,765.7,765.4,-0.65,-0.65,1.512,4649.3,0:05:11,4096.0,2,98.0,270.0,,60,2:01:43,15:10:14,4/1/2022,32.2313875,-110.9022108,12SWA 09213 66087,1.1,1.6,199.4,3,7,5.4,4100.0,-0.4,-0.1,0.1,0.4,0.4,-0.2,104.09,4.3,3.5,5.8,1
1,6.8,7.3,188,8,-7,1.9,72.98531672,765.8,765.5,-0.52,-0.59,1.83,4651.7,0:05:12,4095.1,2,98.0,270.0,,60,2:01:43,15:10:15,4/1/2022,32.2313821,-110.9022111,12SWA 09213 66087,1.1,1.6,169.1,3,7,6.0,4099.2,-0.5,0.8,0.8,2.0,2.0,0.0,104.07,7.7,4.3,6.2,1
1,3.9,4.0,157,-23,-31,4.1,77.57624319,765.7,765.3,-0.72,-0.63,2.542,4654.0,0:05:13,4097.3,2,98.0,270.0,,60,2:01:43,15:10:16,4/1/2022,32.2313817,-110.9022136,12SWA 09213 66087,1.1,1.6,140.5,3,7,6.6,4101.4,-0.3,1.7,1.7,3.3,3.3,0.1,103.98,3.1,5.5,5.1,1
1,8.6,2.5,142,-38,-15,4.3,78.79534036,765.5,765.2,-0.84,-0.82,2.827,4654.0,0:05:14,4098.2,2,98.0,270.0,,60,2:01:43,15:10:17,4/1/2022,32.2313842,-110.9022207,12SWA 09212 66087,1.1,1.6,239.6,3,7,7.0,4102.2,-0.2,1.5,1.5,2.8,2.8,0.1,103.87,3.5,5.3,4.8,1
1,-9.8,0.7,165,-15,23,1.9,78.79534036,765.5,765.2,-0.84,-0.83,2.827,4654.0,0:05:15,4098.2,2,98.0,270.0,,60,2:01:43,15:10:18,4/1/2022,32.2313847,-110.9022254,12SWA 09212 66087,1.1,1.6,239.6,3,7,6.9,4102.2,-0.2,1.8,1.8,3.5,3.5,0.1,103.78,3.1,3.3,3.9,1
1,-0.8,0.9,180,0,15,0.5,73.38760994,765.5,765.2,-0.84,-0.83,1.877,4654.0,0:05:16,4096.3,2,98.0,270.0,,60,2:01:43,15:10:19,4/1/2022,32.2313855,-110.902234,12SWA 09211 66087,1.1,1.6,239.6,3,7,6.0,4100.4,-0.2,-0.3,0.3,0.4,0.4,0.2,103.71,3.9,4.0,6.8,1
1,-2.8,-0.9,175,-5,-5,0.7,73.38760994,765.4,765.0,-0.99,-0.83,1.877,4656.7,0:05:17,4094.6,2,98.0,270.0,,0,2:01:43,15:10:20,4/1/2022,32.2313848,-110.9022409,12SWA 09210 66087,1.1,1.6,239.6,3,7,5.0,4098.6,0.0,-0.3,0.3,-0.6,0.6,0.1,103.66,2.6,2.7,3.5,1
1,-5.5,-1.1,179,-1,4,1.6,73.38760994,765.4,765.0,-1.03,-0.83,1.877,4656.7,0:05:18,4093.4,2,98.0,270.0,,0,2:01:43,15:10:21,4/1/2022,32.2313846,-110.9022458,12SWA 09210 66087,1.1,1.6,252.0,3,7,5.1,4097.5,0.0,0.8,0.8,-1.1,1.1,0.1,103.59,2.7,1.7,5.1,1
1,4.2,-7.2,128,-52,-51,2.8,73.38760994,765.3,764.9,-1.22,-0.83,1.877,4659.4,0:05:19,4092.4,2,98.0,270.0,,0,2:01:43,15:10:22,4/1/2022,32.231386,-110.9022508,12SWA 09209 66087,1.1,1.6,252.0,3,7,6.0,4096.3,0.1,2.4,2.4,-0.5,0.5,0.0,103.53,1.7,1.0,2.4,1
1,10.7,-2.2,88,-92,-40,2.5,73.38760994,765.1,764.8,-1.26,-0.83,1.877,4659.4,0:05:20,4091.0,2,98.0,270.0,,0,2:01:43,15:10:23,4/1/2022,32.2313904,-110.9022568,12SWA 09209 66088,1.1,1.6,252.0,3,7,6.2,4095.1,0.3,2.1,2.1,-1.5,1.5,-0.1,103.5,0.4,0.3,0.4,1
1,11.0,-1.7,87,-93,-1,0.9,-76.88707556,765.2,764.8,-1.18,-1.21,-2.404,4659.4,0:05:21,4090.8,2,98.0,270.0,,43,2:01:43,15:10:24,4/1/2022,32.2314066,-110.902264,12SWA 09208 66090,1.1,1.6,252.0,3,7,5.0,4094.8,0.2,0.8,0.8,-0.9,0.9,-0.2,103.46,0.6,0.1,0.2,1
1,13.7,2.5,45,-135,-42,1.4,-79.81809872,765.1,764.8,-1.25,-1.23,-3.118,4659.4,0:05:22,4091.3,2,98.0,270.0,,35,2:01:43,15:10:25,4/1/2022,32.2314198,-110.9022707,12SWA 09207 66091,1.1,1.6,252.0,3,7,4.6,4095.6,0.2,0.6,0.6,1.1,1.1,0.0,103.41,2.5,1.8,3.4,1
1,1.0,10.2,352,172,307,1.6,-79.81809872,765.1,764.8,-1.26,-1.23,-3.118,4662.0,0:05:23,4089.9,2,98.0,270.0,,37,2:01:43,15:10:26,4/1/2022,32.2314316,-110.902282,12SWA 09206 66092,1.1,1.6,252.0,3,7,5.2,4093.9,0.3,0.9,0.9,-1.3,1.3,-0.3,103.41,2.2,1.5,1.8,1
1,6.0,10.3,1,-179,-351,0.8,-76.26425612,765.2,764.9,-1.17,-1.17,-2.291,4662.0,0:05:24,4089.1,2,98.0,270.0,,50,2:01:43,15:10:27,4/1/2022,32.2314414,-110.9022979,12SWA 09205 66093,1.1,1.6,252.0,3,7,5.2,4093.2,0.2,0.6,0.6,-0.5,0.5,-0.2,103.37,2.8,2.6,3.7,1
1,2.0,10.9,352,172,351,0.6,-71.48284782,765.4,765.0,-0.89,-0.92,-1.672,4662.0,0:05:25,4089.0,2,98.0,270.0,,60,2:01:43,15:10:28,4/1/2022,32.2314502,-110.9023056,12SWA 09204 66094,1.1,1.6,167.2,3,7,5.7,4093.1,0.0,0.5,0.5,-0.5,0.5,-0.3,103.37,3.5,2.5,2.9,1
1,6.3,9.5,350,170,-2,0.1,-68.33884918,765.6,765.3,-0.67,-0.77,-1.41,4662.0,0:05:26,4088.7,2,98.0,270.0,,60,2:01:43,15:10:29,4/1/2022,32.231453,-110.9023122,12SWA 09203 66095,1.1,1.6,167.2,3,7,5.9,4092.7,-0.3,0.2,0.2,0.2,0.2,-0.5,103.35,3.0,3.0,4.4,1
1,-5.1,5.5,0,-180,-350,1.3,-51.9313568,765.8,765.4,-0.58,-0.58,-0.715,4664.3,0:05:27,4087.8,2,98.0,270.0,,60,2:01:43,15:10:30,4/1/2022,32.2314582,-110.9023213,12SWA 09203 66095,1.1,1.6,240.2,3,7,6.3,4091.8,-0.4,-0.7,0.7,-0.7,0.7,-0.1,103.32,4.3,4.3,4.2,1
1,0.9,2.6,35,-145,35,4.0,-64.09464079,765.7,765.3,-0.72,-0.7,-1.153,4664.3,0:05:28,4089.1,2,98.0,270.0,,60,2:01:43,15:10:31,4/1/2022,32.2314611,-110.9023285,12SWA 09202 66096,1.1,1.6,272.7,3,7,6.1,4093.1,-0.3,-1.7,1.7,3.5,3.5,0.4,103.28,3.1,4.7,4.1,1
1,-5.5,-3.0,94,-86,59,7.0,-78.81847211,765.5,765.2,-0.87,-0.87,-2.833,4666.9,0:05:29,4090.2,2,98.0,270.0,,9,2:01:43,15:10:32,4/1/2022,32.2314639,-110.902334,12SWA 09201 66096,1.1,1.6,272.7,3,7,5.6,4094.2,-0.2,-4.0,4.0,5.2,5.2,0.5,103.23,3.7,4.5,5.6,1
1,-4.7,-4.6,142,-38,48,6.6,-86.05626622,765.2,764.9,-1.12,-1.12,-8.123,4672.3,0:05:30,4093.0,2,98.0,270.0,,60,2:01:43,15:10:33,4/1/2022,32.231475,-110.9023393,12SWA 09201 66097,1.1,1.6,272.7,3,7,0.8,4096.8,0.1,-6.3,6.3,2.7,2.7,0.1,103.19,3.8,2.2,4.7,1
1,-5.8,-1.3,165,-15,23,3.3,-85.3547151,765.8,765.4,-0.72,-0.72,-6.892,4679.3,0:05:31,4090.7,2,98.0,270.0,,60,2:01:43,15:10:34,4/1/2022,32.23148,-110.9023452,12SWA 09200 66098,1.1,1.6,272.7,3,7,-1.7,4096.4,0.0,-4.3,4.3,1.4,1.4,0.0,103.12,0.8,0.4,1.3,1
1,-7.1,1.3,165,-15,0,1.0,-49.64303556,766.1,765.7,-0.29,-0.29,-0.659,4682.3,0:05:32,4088.2,2,98.0,270.0,,60,2:01:43,15:10:35,4/1/2022,32.2314834,-110.9023499,12SWA 09200 66098,1.1,1.6,272.7,3,7,5.5,4092.2,-0.7,-0.3,0.3,1.0,1.0,-0.2,103.08,0.0,0.0,0.0,1
1,-6.3,1.8,165,-15,0,1.1,33.38202867,765.8,765.5,-0.55,-0.55,0.369,4685.3,0:05:33,4086.2,2,98.0,270.0,,20,2:01:43,15:10:36,4/1/2022,32.2314855,-110.9023547,12SWA 09199 66098,1.1,1.6,272.7,3,7,7.3,4090.3,-0.5,0.7,0.7,0.9,0.9,0.0,103.03,0.0,0.0,0.0,1
1,-5.4,1.8,165,-15,0,1.2,41.58905504,765.7,765.3,-0.74,-0.68,0.497,4687.8,0:05:34,4085.4,2,98.0,270.0,,10,2:01:43,15:10:37,4/1/2022,32.2314854,-110.902356,12SWA 09199 66098,1.1,1.6,272.7,3,7,7.7,4089.5,-0.3,0.9,0.9,0.8,0.8,0.0,103.01,0.0,0.0,0.0,1
1,-6.6,2.9,158,-22,-7,0.7,54.00799165,765.5,765.1,-0.87,-0.82,0.771,4687.8,0:05:35,4084.7,2,98.0,270.0,,29,2:01:43,15:10:38,4/1/2022,32.2314853,-110.9023584,12SWA 09199 66098,1.1,1.6,272.7,3,7,8.2,4088.7,-0.1,0.2,0.2,0.8,0.8,0.1,102.99,1.5,0.8,2.0,1
1,2.7,-1.5,97,-83,-61,2.0,64.61209371,765.4,765.1,-0.92,-0.88,1.18,4687.8,0:05:36,4084.8,2,98.0,270.0,,15,2:01:43,15:10:39,4/1/2022,32.2314861,-110.9023612,12SWA 09199 66098,1.1,1.6,272.7,3,7,8.6,4088.7,-0.1,0.6,0.6,1.5,1.5,0.1,102.97,1.3,1.3,1.4,1
1,1.6,-1.2,45,-135,-52,1.6,78.60682916,765.4,765.1,-0.95,-0.94,2.779,4690.6,0:05:37,4084.4,2,98.0,270.0,,12,2:01:43,15:10:40,4/1/2022,32.2314845,-110.9023638,12SWA 09199 66098,1.1,1.6,272.7,3,7,10.4,4088.4,-0.1,1.4,1.4,-0.1,0.1,0.0,102.96,1.8,1.3,2.7,1
1,4.5,1.5,25,-155,-20,0.9,81.07030641,765.4,765.0,-0.98,-0.96,3.564,4690.6,0:05:38,4083.7,2,98.0,270.0,,23,2:01:43,15:10:41,4/1/2022,32.231485,-110.902365,12SWA 09198 66098,1.1,1.6,272.7,3,7,11.1,4087.7,0.0,0.9,0.9,-0.1,0.1,0.0,102.97,0.5,0.3,0.5,1
1,3.8,5.3,354,174,329,0.8,82.1140797,765.4,765.1,-0.96,-0.95,4.043,4690.6,0:05:39,4083.1,2,98.0,270.0,,27,2:01:43,15:10:42,4/1/2022,32.2314851,-110.902366,12SWA 09198 66098,1.1,1.6,272.7,3,7,11.4,4087.3,-0.1,0.8,0.8,-0.1,0.1,0.0,102.97,0.9,0.3,0.8,1
1,3.8,7.7,307,127,-47,0.8,82.49542621,765.5,765.1,-0.88,-0.89,4.251,4692.8,0:05:40,4082.6,2,98.0,270.0,,33,2:01:43,15:10:43,4/1/2022,32.2314854,-110.9023673,12SWA 09198 66098,1.1,1.6,272.7,3,7,11.6,4086.6,-0.1,0.4,0.4,-0.6,0.6,-0.1,102.99,1.0,0.9,1.9,1
1,0.1,6.1,269,89,-38,1.1,82.5353545,765.5,765.2,-0.84,-0.88,4.274,4692.8,0:05:41,4081.7,2,98.0,270.0,,34,2:01:43,15:10:44,4/1/2022,32.2314854,-110.9023682,12SWA 09198 66098,1.1,1.6,272.7,3,7,11.6,4085.8,-0.2,-0.6,0.6,-0.9,0.9,-0.1,103.01,1.9,1.1,3.5,1
1,0.4,8.9,267,87,-2,0.7,82.69424047,765.6,765.2,-0.79,-0.81,4.368,4692.8,0:05:42,4081.3,2,98.0,270.0,,45,2:01:43,15:10:45,4/1/2022,32.2314847,-110.9023693,12SWA 09198 66098,1.1,1.6,272.7,3,7,11.8,4085.3,-0.2,-0.3,0.3,-0.6,0.6,-0.1,103.03,2.1,2.0,5.0,1
1,-0.6,8.5,265,85,-2,0.6,83.21816676,765.6,765.3,-0.67,-0.75,4.709,4692.8,0:05:43,4081.0,2,98.0,270.0,,52,2:01:43,15:10:46,4/1/2022,32.2314832,-110.9023708,12SWA 09198 66098,1.1,1.6,272.7,3,7,11.9,4085.0,-0.3,-0.4,0.4,-0.5,0.5,0.0,103.05,2.9,2.2,4.8,1
1,-1.4,8.0,261,81,-4,0.7,83.61710084,765.8,765.4,-0.58,-0.61,5.006,4694.9,0:05:44,4080.6,2,98.0,270.0,,59,2:01:43,15:10:47,4/1/2022,32.2314823,-110.9023726,12SWA 09198 66098,1.1,1.6,272.7,3,7,12.0,4084.7,-0.4,-0.3,0.3,-0.6,0.6,-0.2,103.08,3.0,2.4,4.0,1
